Evoked Response
seconds	EEG
329.1	-5.25568
329.1	-5.25696
329.11	-5.2592
329.11	-5.25728
329.11	-5.25504
329.11	-5.25792
329.11	-5.25984
329.12	-5.25792
329.12	-5.25952
329.12	-5.25728
329.12	-5.25984
329.12	-5.25952
329.13	-5.26336
329.13	-5.26144
329.13	-5.26336
329.13	-5.26528
329.13	-5.26496
329.13	-5.26048
329.14	-5.25792
329.14	-5.25696
329.14	-5.2576
329.14	-5.25696
329.14	-5.26208
329.15	-5.26208
329.15	-5.26016
329.15	-5.25952
329.15	-5.26176
329.15	-5.25792
329.16	-5.25344
329.16	-5.25568
329.16	-5.25696
329.16	-5.25536
329.16	-5.2576
329.17	-5.25792
329.17	-5.25824
329.17	-5.25888
329.17	-5.2592
329.17	-5.25568
329.18	-5.25792
329.18	-5.2576
329.18	-5.26208
329.18	-5.26272
329.18	-5.2624
329.19	-5.26848
329.19	-5.26688
329.19	-5.26176
329.19	-5.26336
329.19	-5.2624
329.2	-5.26048
329.2	-5.26368
329.2	-5.26304
329.2	-5.26304
329.2	-5.26368
329.21	-5.2656
329.21	-5.26432
329.21	-5.2656
329.21	-5.26784
329.21	-5.27072
329.21	-5.26752
329.22	-5.26784
329.22	-5.26912
329.22	-5.26976
329.22	-5.26656
329.22	-5.2704
329.23	-5.26912
329.23	-5.26976
329.23	-5.26592
329.23	-5.26336
329.23	-5.26176
329.24	-5.25984
329.24	-5.264
329.24	-5.26144
329.24	-5.25728
329.24	-5.25984
329.25	-5.25792
329.25	-5.26048
329.25	-5.26144
329.25	-5.25856
329.25	-5.25504
329.26	-5.2528
329.26	-5.25632
329.26	-5.25312
329.26	-5.25632
329.26	-5.25728
329.27	-5.25664
329.27	-5.256
329.27	-5.25728
329.27	-5.2576
329.27	-5.25888
329.28	-5.25728
329.28	-5.25728
329.28	-5.25632
329.28	-5.2592
329.28	-5.26048
329.29	-5.26272
329.29	-5.25952
329.29	-5.26176
329.29	-5.26176
329.29	-5.25984
329.29	-5.2608
329.3	-5.2624
329.3	-5.26304
329.3	-5.25664
329.3	-5.25856
329.3	-5.2656
329.31	-5.25952
329.31	-5.26016
329.31	-5.26272
329.31	-5.26432
329.31	-5.26752
329.32	-5.26336
329.32	-5.2624
329.32	-5.2624
329.32	-5.26496
329.32	-5.26432
329.33	-5.26048
329.33	-5.2592
329.33	-5.25824
329.33	-5.26336
329.33	-5.26336
329.34	-5.25504
329.34	-5.2544
329.34	-5.25344
329.34	-5.25376
329.34	-5.25568
329.35	-5.25728
329.35	-5.25632
329.35	-5.25312
329.35	-5.25248
329.35	-5.25408
329.36	-5.25216
329.36	-5.25152
329.36	-5.25184
329.36	-5.25312
329.36	-5.25376
329.37	-5.25248
329.37	-5.25376
329.37	-5.256
329.37	-5.25792
329.37	-5.25984
329.38	-5.2576
329.38	-5.25056
329.38	-5.25664
329.38	-5.25792
329.38	-5.25888
329.38	-5.26176
329.39	-5.26368
329.39	-5.26208
329.39	-5.26976
329.39	-5.26656
329.39	-5.2624
329.4	-5.26304
329.4	-5.26464
329.4	-5.26528
329.4	-5.2656
329.4	-5.2672
329.41	-5.2704
329.41	-5.26784
329.41	-5.26592
329.41	-5.26368
329.41	-5.26976
329.42	-5.2656
329.42	-5.26176
329.42	-5.26176
329.42	-5.26048
329.42	-5.25888
329.43	-5.25632
329.43	-5.25632
329.43	-5.25664
329.43	-5.25568
329.43	-5.25568
329.44	-5.25504
329.44	-5.25344
329.44	-5.25472
329.44	-5.25216
329.44	-5.25376
329.45	-5.25728
329.45	-5.25536
329.45	-5.25376
329.45	-5.25888
329.45	-5.25792
329.46	-5.25504
329.46	-5.25184
329.46	-5.24928
329.46	-5.25344
329.46	-5.25536
329.46	-5.25056
329.47	-5.25664
329.47	-5.25888
329.47	-5.25952
329.47	-5.25504
329.47	-5.25536
329.48	-5.2528
329.48	-5.25536
329.48	-5.2576
329.48	-5.25856
329.48	-5.26016
329.49	-5.26336
329.49	-5.25728
329.49	-5.26144
329.49	-5.26048
329.49	-5.26144
329.5	-5.25824
329.5	-5.25792
329.5	-5.25824
329.5	-5.26432
329.5	-5.26016
329.51	-5.26144
329.51	-5.25888
329.51	-5.2592
329.51	-5.25952
329.51	-5.25632
329.52	-5.25952
329.52	-5.25568
329.52	-5.25824
329.52	-5.2592
329.52	-5.25856
329.53	-5.26176
329.53	-5.2624
329.53	-5.25344
329.53	-5.25824
329.53	-5.25856
329.54	-5.25632
329.54	-5.2528
329.54	-5.25248
329.54	-5.25312
329.54	-5.2512
329.54	-5.25152
329.55	-5.25472
329.55	-5.25728
329.55	-5.25664
329.55	-5.25888
329.55	-5.25888
329.56	-5.25472
329.56	-5.2592
329.56	-5.25792
329.56	-5.25888
329.56	-5.26112
329.57	-5.26272
329.57	-5.26208
329.57	-5.2624
329.57	-5.26144
329.57	-5.26496
329.58	-5.26048
329.58	-5.264
329.58	-5.26528
329.58	-5.26752
329.58	-5.26528
329.59	-5.2672
329.59	-5.26656
329.59	-5.26752
329.59	-5.26624
329.59	-5.264
329.6	-5.26528
329.6	-5.2672
329.6	-5.26176
329.6	-5.25984
329.6	-5.2624
329.61	-5.25984
329.61	-5.26144
329.61	-5.26304
329.61	-5.26048
329.61	-5.25888
329.62	-5.25824
329.62	-5.25696
329.62	-5.25984
329.62	-5.25984
329.62	-5.256
329.63	-5.25696
329.63	-5.26048
329.63	-5.2592
329.63	-5.2576
329.63	-5.2592
329.63	-5.25888
329.64	-5.2576
329.64	-5.26144
329.64	-5.26112
329.64	-5.264
329.64	-5.25952
329.65	-5.26912
329.65	-5.27072
329.65	-5.26816
329.65	-5.26752
329.65	-5.26848
329.66	-5.26464
329.66	-5.26592
329.66	-5.2688
329.66	-5.26848
329.66	-5.2688
329.67	-5.27168
329.67	-5.27072
329.67	-5.27072
329.67	-5.27008
329.67	-5.26976
329.68	-5.27008
329.68	-5.26976
329.68	-5.26752
329.68	-5.26976
329.68	-5.26912
329.69	-5.26688
329.69	-5.2656
329.69	-5.26368
329.69	-5.26528
329.69	-5.2608
329.7	-5.25856
329.7	-5.25984
329.7	-5.26208
329.7	-5.2624
329.7	-5.26176
329.71	-5.25984
329.71	-5.26304
329.71	-5.2592
329.71	-5.25888
329.71	-5.2592
329.71	-5.25696
329.72	-5.2544
329.72	-5.25632
329.72	-5.25472
329.72	-5.25504
329.72	-5.25248
329.73	-5.25856
329.73	-5.25824
329.73	-5.25344
329.73	-5.25824
329.73	-5.25792
329.74	-5.25472
329.74	-5.25344
329.74	-5.2576
329.74	-5.25728
329.74	-5.25664
329.75	-5.26368
329.75	-5.26432
329.75	-5.2656
329.75	-5.26208
329.75	-5.26464
329.76	-5.26496
329.76	-5.26816
329.76	-5.26784
329.76	-5.26784
329.76	-5.2672
329.77	-5.26752
329.77	-5.2672
329.77	-5.26624
329.77	-5.26592
329.77	-5.26784
329.78	-5.26656
329.78	-5.26208
329.78	-5.26528
329.78	-5.26432
329.78	-5.264
329.79	-5.26208
329.79	-5.26752
329.79	-5.26624
329.79	-5.2656
329.79	-5.26464
329.79	-5.26464
329.8	-5.26272
329.8	-5.26496
329.8	-5.26176
329.8	-5.26272
329.8	-5.26144
329.81	-5.26432
329.81	-5.25472
329.81	-5.25472
329.81	-5.256
329.81	-5.2544
329.82	-5.25472
329.82	-5.25408
329.82	-5.24928
329.82	-5.25088
329.82	-5.25152
329.83	-5.25504
329.83	-5.25312
329.83	-5.25056
329.83	-5.25472
329.83	-5.256
329.84	-5.25376
329.84	-5.25376
329.84	-5.25472
329.84	-5.2576
329.84	-5.2608
329.85	-5.26144
329.85	-5.26816
329.85	-5.26848
329.85	-5.26592
329.85	-5.26528
329.86	-5.26304
329.86	-5.26144
329.86	-5.25952
329.86	-5.25888
329.86	-5.26144
329.87	-5.264
329.87	-5.26432
329.87	-5.26432
329.87	-5.26368
329.87	-5.26656
329.88	-5.26464
329.88	-5.26144
329.88	-5.26304
329.88	-5.2624
329.88	-5.2624
329.88	-5.26336
329.89	-5.2672
329.89	-5.26336
329.89	-5.26496
329.89	-5.2688
329.89	-5.26176
329.9	-5.2544
329.9	-5.25952
329.9	-5.25504
329.9	-5.25184
329.9	-5.25248
329.91	-5.25632
329.91	-5.25824
329.91	-5.2592
329.91	-5.25696
329.91	-5.2544
329.92	-5.2496
329.92	-5.25088
329.92	-5.2512
329.92	-5.25152
329.92	-5.2528
329.93	-5.256
329.93	-5.25888
329.93	-5.25888
329.93	-5.2576
329.93	-5.25824
329.94	-5.256
329.94	-5.25824
329.94	-5.25952
329.94	-5.26048
329.94	-5.25984
329.95	-5.26304
329.95	-5.26112
329.95	-5.25984
329.95	-5.25728
329.95	-5.25696
329.96	-5.25888
329.96	-5.26016
329.96	-5.25984
329.96	-5.25856
329.96	-5.25504
329.96	-5.25344
329.97	-5.25952
329.97	-5.25888
329.97	-5.2576
329.97	-5.2576
329.97	-5.25632
329.98	-5.2528
329.98	-5.25856
329.98	-5.25984
329.98	-5.25952
329.98	-5.25696
329.99	-5.25888
329.99	-5.25632
329.99	-5.26048
329.99	-5.25984
329.99	-5.26144
330	-5.25408
330	-5.25568
330	-5.25728
330	-5.25856
330	-5.25696
330.01	-5.26112
330.01	-5.26176
330.01	-5.25824
330.01	-5.26016
330.01	-5.26272
330.02	-5.26016
330.02	-5.26368
330.02	-5.26336
330.02	-5.25824
330.02	-5.25856
330.03	-5.27232
330.03	-5.26752
330.03	-5.2656
330.03	-5.26624
330.03	-5.26208
330.04	-5.26048
330.04	-5.26112
330.04	-5.26048
330.04	-5.26208
330.04	-5.26112
330.04	-5.26272
330.05	-5.26624
330.05	-5.26272
330.05	-5.26016
330.05	-5.26336
330.05	-5.2608
330.06	-5.25664
330.06	-5.25952
330.06	-5.25696
330.06	-5.2544
330.06	-5.2544
330.07	-5.26016
330.07	-5.25632
330.07	-5.25536
330.07	-5.25792
330.07	-5.2576
330.08	-5.25312
330.08	-5.25248
330.08	-5.25408
330.08	-5.25248
330.08	-5.256
330.09	-5.25984
330.09	-5.25824
330.09	-5.26144
330.09	-5.264
330.09	-5.25568
330.1	-5.25504
330.1	-5.25824
330.1	-5.25632
330.1	-5.26048
330.1	-5.26112
330.11	-5.2608
330.11	-5.26144
330.11	-5.26304
330.11	-5.2624
330.11	-5.25952
330.12	-5.25824
330.12	-5.25888
330.12	-5.25856
330.12	-5.25952
330.12	-5.26016
330.13	-5.26048
330.13	-5.26528
330.13	-5.26656
330.13	-5.26528
330.13	-5.26016
330.13	-5.26016
330.14	-5.2576
330.14	-5.2592
330.14	-5.2544
330.14	-5.25408
330.14	-5.25408
330.15	-5.25504
330.15	-5.2528
330.15	-5.25664
330.15	-5.25408
330.15	-5.25856
330.16	-5.25152
330.16	-5.25248
330.16	-5.25344
330.16	-5.25504
330.16	-5.2576
330.17	-5.26048
330.17	-5.25632
330.17	-5.2576
330.17	-5.25472
330.17	-5.25536
330.18	-5.25184
330.18	-5.25408
330.18	-5.2544
330.18	-5.25536
330.18	-5.25248
330.19	-5.25888
330.19	-5.25952
330.19	-5.26112
330.19	-5.26528
330.19	-5.26176
330.2	-5.2624
330.2	-5.26112
330.2	-5.264
330.2	-5.26016
330.2	-5.26208
330.21	-5.26368
330.21	-5.26784
330.21	-5.26688
330.21	-5.2672
330.21	-5.26496
330.21	-5.2624
330.22	-5.26016
330.22	-5.26176
330.22	-5.26112
330.22	-5.26048
330.22	-5.2592
330.23	-5.26464
330.23	-5.26432
330.23	-5.26464
330.23	-5.26272
330.23	-5.25952
330.24	-5.25792
330.24	-5.26048
330.24	-5.26112
330.24	-5.25792
330.24	-5.25344
330.25	-5.25536
330.25	-5.25696
330.25	-5.25536
330.25	-5.25504
330.25	-5.25632
330.26	-5.25472
330.26	-5.25536
330.26	-5.25728
330.26	-5.25536
330.26	-5.25664
330.27	-5.25888
330.27	-5.25984
330.27	-5.25984
330.27	-5.2592
330.27	-5.264
330.28	-5.26336
330.28	-5.25696
330.28	-5.25856
330.28	-5.2624
330.28	-5.26368
330.29	-5.26368
330.29	-5.27008
330.29	-5.26784
330.29	-5.26912
330.29	-5.26976
330.29	-5.26944
330.3	-5.26752
330.3	-5.27072
330.3	-5.26912
330.3	-5.26432
330.3	-5.26432
330.31	-5.26848
330.31	-5.26848
330.31	-5.2672
330.31	-5.2672
330.31	-5.2704
330.32	-5.264
330.32	-5.2624
330.32	-5.2624
330.32	-5.2624
330.32	-5.26336
330.33	-5.26464
330.33	-5.26048
330.33	-5.26112
330.33	-5.26112
330.33	-5.26208
330.34	-5.25728
330.34	-5.25408
330.34	-5.25024
330.34	-5.25184
330.34	-5.25088
330.35	-5.25504
330.35	-5.25568
330.35	-5.25376
330.35	-5.25568
330.35	-5.25472
330.36	-5.25344
330.36	-5.2528
330.36	-5.25184
330.36	-5.25184
330.36	-5.25312
330.37	-5.25664
330.37	-5.25664
330.37	-5.25888
330.37	-5.25856
330.37	-5.2608
330.38	-5.26112
330.38	-5.25824
330.38	-5.25792
330.38	-5.25792
330.38	-5.2576
330.38	-5.26368
330.39	-5.2672
330.39	-5.26624
330.39	-5.26432
330.39	-5.26528
330.39	-5.26048
330.4	-5.25696
330.4	-5.25792
330.4	-5.25568
330.4	-5.25728
330.4	-5.25856
330.41	-5.26432
330.41	-5.26656
330.41	-5.26272
330.41	-5.26208
330.41	-5.25888
330.42	-5.26016
330.42	-5.26176
330.42	-5.26272
330.42	-5.25856
330.42	-5.25568
330.43	-5.25664
330.43	-5.26144
330.43	-5.2624
330.43	-5.26272
330.43	-5.264
330.44	-5.25888
330.44	-5.25728
330.44	-5.25664
330.44	-5.25376
330.44	-5.25536
330.45	-5.25824
330.45	-5.25696
330.45	-5.25696
330.45	-5.2576
330.45	-5.25952
330.46	-5.25952
330.46	-5.25568
330.46	-5.25632
330.46	-5.25696
330.46	-5.2544
330.46	-5.25824
330.47	-5.2608
330.47	-5.26048
330.47	-5.26432
330.47	-5.26496
330.47	-5.26528
330.48	-5.26016
330.48	-5.26016
330.48	-5.26144
330.48	-5.26272
330.48	-5.26048
330.49	-5.26848
330.49	-5.2688
330.49	-5.2704
330.49	-5.26848
330.49	-5.2672
330.5	-5.26528
330.5	-5.2656
330.5	-5.26464
330.5	-5.2656
330.5	-5.26432
330.51	-5.26976
330.51	-5.27136
330.51	-5.2672
330.51	-5.2688
330.51	-5.26848
330.52	-5.26528
330.52	-5.2672
330.52	-5.26624
330.52	-5.26976
330.52	-5.27136
330.53	-5.2688
330.53	-5.26912
330.53	-5.27232
330.53	-5.27296
330.53	-5.26912
330.54	-5.26688
330.54	-5.26272
330.54	-5.26272
330.54	-5.2656
330.54	-5.264
330.54	-5.2608
330.55	-5.264
330.55	-5.25952
330.55	-5.26112
330.55	-5.25504
330.55	-5.24992
330.56	-5.24896
330.56	-5.24896
330.56	-5.25088
330.56	-5.25024
330.56	-5.25088
330.57	-5.25472
330.57	-5.25408
330.57	-5.25504
330.57	-5.25376
330.57	-5.2576
330.58	-5.25632
330.58	-5.256
330.58	-5.25728
330.58	-5.26048
330.58	-5.26112
330.59	-5.264
330.59	-5.26528
330.59	-5.26592
330.59	-5.26624
330.59	-5.26976
330.6	-5.2672
330.6	-5.26752
330.6	-5.26848
330.6	-5.26944
330.6	-5.2704
330.61	-5.27424
330.61	-5.27936
330.61	-5.27552
330.61	-5.27712
330.61	-5.27904
330.62	-5.2784
330.62	-5.27776
330.62	-5.27424
330.62	-5.27264
330.62	-5.272
330.63	-5.27424
330.63	-5.27328
330.63	-5.26688
330.63	-5.2688
330.63	-5.2688
330.63	-5.26752
330.64	-5.26368
330.64	-5.26112
330.64	-5.25792
330.64	-5.25824
330.64	-5.25408
330.65	-5.256
330.65	-5.26016
330.65	-5.25376
330.65	-5.25408
330.65	-5.25248
330.66	-5.24992
330.66	-5.25312
330.66	-5.25216
330.66	-5.25312
330.66	-5.2544
330.67	-5.25984
330.67	-5.25632
330.67	-5.26144
330.67	-5.26368
330.67	-5.26304
330.68	-5.25856
330.68	-5.26208
330.68	-5.26304
330.68	-5.26688
330.68	-5.27136
330.69	-5.27328
330.69	-5.27008
330.69	-5.27296
330.69	-5.27584
330.69	-5.27744
330.7	-5.27552
330.7	-5.2784
330.7	-5.28192
330.7	-5.2784
330.7	-5.27968
330.71	-5.27904
330.71	-5.28096
330.71	-5.27968
330.71	-5.27872
330.71	-5.2784
330.71	-5.2768
330.72	-5.27296
330.72	-5.27232
330.72	-5.26784
330.72	-5.26624
330.72	-5.26368
330.73	-5.2624
330.73	-5.25888
330.73	-5.25664
330.73	-5.256
330.73	-5.25312
330.74	-5.2496
330.74	-5.25248
330.74	-5.25344
330.74	-5.25056
330.74	-5.25088
330.75	-5.25344
330.75	-5.24992
330.75	-5.24992
330.75	-5.25216
330.75	-5.25472
330.76	-5.25056
330.76	-5.25152
330.76	-5.25472
330.76	-5.25248
330.76	-5.2512
330.77	-5.25536
330.77	-5.25664
330.77	-5.25984
330.77	-5.26112
330.77	-5.26016
330.78	-5.26048
330.78	-5.26144
330.78	-5.26304
330.78	-5.26816
330.78	-5.27104
330.79	-5.27904
330.79	-5.28096
330.79	-5.2816
330.79	-5.28544
330.79	-5.28768
330.79	-5.28288
330.8	-5.27904
330.8	-5.28064
330.8	-5.2784
330.8	-5.27744
330.8	-5.27616
330.81	-5.27936
330.81	-5.27392
330.81	-5.26816
330.81	-5.27136
330.81	-5.27168
330.82	-5.26496
330.82	-5.26368
330.82	-5.26336
330.82	-5.26176
330.82	-5.26784
330.83	-5.27232
330.83	-5.26656
330.83	-5.2528
330.83	-5.25376
330.83	-5.25408
330.84	-5.25248
330.84	-5.25152
330.84	-5.24864
330.84	-5.25056
330.84	-5.24896
330.85	-5.2512
330.85	-5.25312
330.85	-5.2512
330.85	-5.25536
330.85	-5.25536
330.86	-5.2496
330.86	-5.25088
330.86	-5.25088
330.86	-5.256
330.86	-5.25568
330.87	-5.25824
330.87	-5.26176
330.87	-5.26336
330.87	-5.26528
330.87	-5.2672
330.88	-5.26528
330.88	-5.26304
330.88	-5.26784
330.88	-5.26752
330.88	-5.27232
330.88	-5.27744
330.89	-5.28224
330.89	-5.2832
330.89	-5.28544
330.89	-5.28064
330.89	-5.2816
330.9	-5.27712
330.9	-5.27936
330.9	-5.28064
330.9	-5.27456
330.9	-5.272
330.91	-5.27328
330.91	-5.2688
330.91	-5.26688
330.91	-5.26496
330.91	-5.26368
330.92	-5.25952
330.92	-5.25856
330.92	-5.25472
330.92	-5.25312
330.92	-5.25504
330.93	-5.25952
330.93	-5.25408
330.93	-5.248
330.93	-5.2496
330.93	-5.24992
330.94	-5.24704
330.94	-5.2496
330.94	-5.25056
330.94	-5.24928
330.94	-5.24864
330.95	-5.25088
330.95	-5.25024
330.95	-5.25024
330.95	-5.25472
330.95	-5.25632
330.96	-5.25312
330.96	-5.2512
330.96	-5.25728
330.96	-5.25792
330.96	-5.25856
330.96	-5.2592
330.97	-5.26368
330.97	-5.26336
330.97	-5.26592
330.97	-5.27168
330.97	-5.27072
330.98	-5.26976
330.98	-5.27136
330.98	-5.26688
330.98	-5.27232
330.98	-5.27136
330.99	-5.27712
330.99	-5.27776
330.99	-5.27808
330.99	-5.27232
330.99	-5.272
331	-5.2688
331	-5.2688
331	-5.26912
331	-5.2656
331	-5.2608
331.01	-5.2672
331.01	-5.2672
331.01	-5.2672
331.01	-5.2688
331.01	-5.26336
331.02	-5.2576
331.02	-5.25824
331.02	-5.25888
331.02	-5.25824
331.02	-5.25568
331.03	-5.2576
331.03	-5.2576
331.03	-5.25536
331.03	-5.25216
331.03	-5.24928
331.04	-5.24736
331.04	-5.24736
331.04	-5.24832
331.04	-5.24992
331.04	-5.25152
331.04	-5.25216
331.05	-5.25472
331.05	-5.25408
331.05	-5.25504
331.05	-5.25504
331.05	-5.256
331.06	-5.25664
331.06	-5.26112
331.06	-5.25984
331.06	-5.26016
331.06	-5.25888
331.07	-5.26496
331.07	-5.26208
331.07	-5.25856
331.07	-5.264
331.07	-5.26464
331.08	-5.26176
331.08	-5.264
331.08	-5.264
331.08	-5.26528
331.08	-5.26464
331.09	-5.27168
331.09	-5.26752
331.09	-5.2704
331.09	-5.26944
331.09	-5.26816
331.1	-5.26368
331.1	-5.26496
331.1	-5.26432
331.1	-5.26112
331.1	-5.26336
331.11	-5.26752
331.11	-5.26528
331.11	-5.26144
331.11	-5.26208
331.11	-5.26336
331.12	-5.25728
331.12	-5.25824
331.12	-5.2592
331.12	-5.25696
331.12	-5.25632
331.13	-5.2576
331.13	-5.2608
331.13	-5.26016
331.13	-5.25536
331.13	-5.25536
331.13	-5.25568
331.14	-5.25312
331.14	-5.256
331.14	-5.2528
331.14	-5.2528
331.14	-5.25344
331.15	-5.26208
331.15	-5.25984
331.15	-5.2592
331.15	-5.25984
331.15	-5.26176
331.16	-5.26016
331.16	-5.26272
331.16	-5.2592
331.16	-5.26144
331.16	-5.2656
331.17	-5.26976
331.17	-5.2672
331.17	-5.27008
331.17	-5.27136
331.17	-5.27296
331.18	-5.26784
331.18	-5.26688
331.18	-5.26304
331.18	-5.26304
331.18	-5.26464
331.19	-5.264
331.19	-5.26592
331.19	-5.26944
331.19	-5.27136
331.19	-5.26624
331.2	-5.26496
331.2	-5.26752
331.2	-5.27136
331.2	-5.26976
331.2	-5.26464
331.21	-5.2656
331.21	-5.26432
331.21	-5.25824
331.21	-5.26048
331.21	-5.25728
331.21	-5.25344
331.22	-5.25056
331.22	-5.25184
331.22	-5.2496
331.22	-5.24928
331.22	-5.24992
331.23	-5.25536
331.23	-5.25088
331.23	-5.25376
331.23	-5.25568
331.23	-5.25504
331.24	-5.2528
331.24	-5.25664
331.24	-5.25056
331.24	-5.25248
331.24	-5.25824
331.25	-5.25952
331.25	-5.26016
331.25	-5.25792
331.25	-5.25952
331.25	-5.26304
331.26	-5.26016
331.26	-5.26048
331.26	-5.2592
331.26	-5.2592
331.26	-5.26048
331.27	-5.26784
331.27	-5.26624
331.27	-5.26528
331.27	-5.26496
331.27	-5.26496
331.28	-5.26176
331.28	-5.26624
331.28	-5.26592
331.28	-5.26112
331.28	-5.26496
331.29	-5.26656
331.29	-5.26976
331.29	-5.26592
331.29	-5.26528
331.29	-5.26752
331.29	-5.26464
331.3	-5.2624
331.3	-5.26336
331.3	-5.26496
331.3	-5.2592
331.3	-5.25664
331.31	-5.25696
331.31	-5.25536
331.31	-5.25312
331.31	-5.25472
331.31	-5.25568
331.32	-5.2512
331.32	-5.248
331.32	-5.24672
331.32	-5.25024
331.32	-5.24928
331.33	-5.25152
331.33	-5.2512
331.33	-5.25312
331.33	-5.2544
331.33	-5.25344
331.34	-5.25152
331.34	-5.25504
331.34	-5.25568
331.34	-5.25792
331.34	-5.25632
331.35	-5.26144
331.35	-5.2608
331.35	-5.26208
331.35	-5.26304
331.35	-5.26144
331.36	-5.25888
331.36	-5.2608
331.36	-5.26144
331.36	-5.264
331.36	-5.26496
331.37	-5.26528
331.37	-5.26112
331.37	-5.26624
331.37	-5.26592
331.37	-5.26624
331.38	-5.26688
331.38	-5.26368
331.38	-5.26592
331.38	-5.27072
331.38	-5.27296
331.38	-5.26624
331.39	-5.26752
331.39	-5.2704
331.39	-5.26912
331.39	-5.26848
331.39	-5.26688
331.4	-5.26688
331.4	-5.26624
331.4	-5.26176
331.4	-5.26368
331.4	-5.26176
331.41	-5.26464
331.41	-5.26048
331.41	-5.26432
331.41	-5.26272
331.41	-5.26304
331.42	-5.2592
331.42	-5.25952
331.42	-5.26176
331.42	-5.25792
331.42	-5.25248
331.43	-5.25728
331.43	-5.25664
331.43	-5.25952
331.43	-5.26048
331.43	-5.26432
331.44	-5.2608
331.44	-5.26432
331.44	-5.26592
331.44	-5.26592
331.44	-5.26336
331.45	-5.26688
331.45	-5.26784
331.45	-5.2704
331.45	-5.2688
331.45	-5.26912
331.46	-5.26336
331.46	-5.26208
331.46	-5.26944
331.46	-5.26496
331.46	-5.26656
331.46	-5.26752
331.47	-5.26688
331.47	-5.26432
331.47	-5.26528
331.47	-5.26592
331.47	-5.26528
331.48	-5.2624
331.48	-5.26368
331.48	-5.26112
331.48	-5.25952
331.48	-5.2608
331.49	-5.26144
331.49	-5.26112
331.49	-5.26208
331.49	-5.25856
331.49	-5.25056
331.5	-5.25024
331.5	-5.25152
331.5	-5.25216
331.5	-5.24992
331.5	-5.25056
331.51	-5.25536
331.51	-5.25728
331.51	-5.25632
331.51	-5.25792
331.51	-5.26112
331.52	-5.25856
331.52	-5.25952
331.52	-5.26016
331.52	-5.26368
331.52	-5.26336
331.53	-5.26848
331.53	-5.26944
331.53	-5.26688
331.53	-5.26176
331.53	-5.26784
331.54	-5.26624
331.54	-5.26592
331.54	-5.26432
331.54	-5.26496
331.54	-5.26624
331.54	-5.2672
331.55	-5.26944
331.55	-5.27296
331.55	-5.27264
331.55	-5.26848
331.55	-5.27072
331.56	-5.2672
331.56	-5.26976
331.56	-5.26944
331.56	-5.2656
331.56	-5.26496
331.57	-5.27104
331.57	-5.2672
331.57	-5.26688
331.57	-5.26784
331.57	-5.26752
331.58	-5.26368
331.58	-5.2624
331.58	-5.25568
331.58	-5.25696
331.58	-5.25792
331.59	-5.26048
331.59	-5.2592
331.59	-5.256
331.59	-5.25696
331.59	-5.25632
331.6	-5.25728
331.6	-5.25952
331.6	-5.25664
331.6	-5.25792
331.6	-5.25952
331.61	-5.26496
331.61	-5.26368
331.61	-5.26304
331.61	-5.26592
331.61	-5.2688
331.62	-5.26912
331.62	-5.2704
331.62	-5.26912
331.62	-5.2688
331.62	-5.27072
331.63	-5.272
331.63	-5.27488
331.63	-5.27616
331.63	-5.27488
331.63	-5.27264
331.63	-5.27232
331.64	-5.27072
331.64	-5.27072
331.64	-5.27136
331.64	-5.2704
331.64	-5.27232
331.65	-5.27232
331.65	-5.27008
331.65	-5.26816
331.65	-5.2704
331.65	-5.26496
331.66	-5.26176
331.66	-5.25952
331.66	-5.25856
331.66	-5.2592
331.66	-5.25664
331.67	-5.2592
331.67	-5.26304
331.67	-5.26112
331.67	-5.25952
331.67	-5.25856
331.68	-5.25312
331.68	-5.25536
331.68	-5.256
331.68	-5.25696
331.68	-5.256
331.69	-5.2608
331.69	-5.26208
331.69	-5.26176
331.69	-5.26464
331.69	-5.26528
331.7	-5.26688
331.7	-5.2688
331.7	-5.27008
331.7	-5.26688
331.7	-5.26368
331.71	-5.27104
331.71	-5.26944
331.71	-5.27264
331.71	-5.27456
331.71	-5.27744
331.71	-5.27712
331.72	-5.27776
331.72	-5.27648
331.72	-5.2784
331.72	-5.27904
331.72	-5.27776
331.73	-5.2784
331.73	-5.27456
331.73	-5.27744
331.73	-5.27744
331.73	-5.27552
331.74	-5.27264
331.74	-5.27008
331.74	-5.2672
331.74	-5.26528
331.74	-5.264
331.75	-5.26464
331.75	-5.26368
331.75	-5.2656
331.75	-5.26208
331.75	-5.26048
331.76	-5.25632
331.76	-5.25728
331.76	-5.25536
331.76	-5.2576
331.76	-5.2576
331.77	-5.2576
331.77	-5.26208
331.77	-5.26016
331.77	-5.25728
331.77	-5.256
331.78	-5.25376
331.78	-5.25152
331.78	-5.25472
331.78	-5.25568
331.78	-5.25792
331.79	-5.26112
331.79	-5.26432
331.79	-5.26976
331.79	-5.272
331.79	-5.27232
331.79	-5.27584
331.8	-5.27616
331.8	-5.27744
331.8	-5.27904
331.8	-5.27968
331.8	-5.27808
331.81	-5.28
331.81	-5.2816
331.81	-5.27904
331.81	-5.27552
331.81	-5.27456
331.82	-5.27648
331.82	-5.2736
331.82	-5.27104
331.82	-5.27264
331.82	-5.27136
331.83	-5.27168
331.83	-5.27104
331.83	-5.27136
331.83	-5.27072
331.83	-5.27072
331.84	-5.26688
331.84	-5.26304
331.84	-5.2576
331.84	-5.26016
331.84	-5.26016
